Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE33,OUT046,1230.0
FDX27,OUT045,1480.0
FDM22,OUT017,1072.0
NCH30,OUT019,0.0
FDC04,OUT017,4352.0
FDO38,OUT046,1280.0
FDV52,OUT027,3776.0
FDB32,OUT013,1616.0
FDV43,OUT018,256.0
FDI24,OUT018,2504.0
FDR40,OUT017,1539.0
FDW02,OUT049,2080.0
FDE44,OUT049,544.0
FDL38,OUT046,1494.0
NCT54,OUT010,-640.0
DRJ39,OUT010,1888.0
FDW55,OUT049,4448.0
DRF13,OUT019,600.0
NCW17,OUT049,2208.0
FDP13,OUT035,544.0
FDS08,OUT018,2400.0
NCP17,OUT035,1280.0
NCO53,OUT035,3136.0
FDH19,OUT045,2976.0
FDJ04,OUT017,2059.0
FDG10,OUT049,864.0
FDA40,OUT010,-640.0
FDI53,OUT045,2528.0
FDU09,OUT010,-1216.0
FDK60,OUT045,1600.0
FDR43,OUT017,448.0
FDW22,OUT017,4032.0
DRP47,OUT010,2142.0
DRG48,OUT010,448.0
FDA14,OUT035,2592.0
FDU49,OUT013,1600.0
FDK28,OUT045,4096.0
FDT19,OUT046,2736.0
NCQ42,OUT045,2048.0
FDD03,OUT045,3968.0
NCM53,OUT013,1792.0
NCX53,OUT045,2400.0
FDV14,OUT027,3264.0
NCZ54,OUT017,2848.0
FDB39,OUT013,896.0
DRC24,OUT046,2624.0
FDY36,OUT013,1280.0
FDN01,OUT035,3104.0
DRH25,OUT046,896.0
FDV08,OUT046,582.0
NCP53,OUT049,4192.0
FDU52,OUT010,480.0
NCI42,OUT045,3584.0
FDZ14,OUT035,2080.0
FDF11,OUT046,4192.0
FDQ13,OUT018,1024.0
FDO32,OUT010,-1568.0
DRJ37,OUT018,2074.0
FDY43,OUT046,2784.0
NCT41,OUT017,2720.0
NCV17,OUT045,2240.0
FDM04,OUT027,2752.0
DRB48,OUT018,256.0
FDM24,OUT013,2592.0
FDT37,OUT049,4480.0
NCO05,OUT010,-416.0
FDL13,OUT046,4032.0
FDL15,OUT017,2752.0
FDB11,OUT018,3508.0
FDL14,OUT019,640.0
FDY10,OUT019,-96.0
FDJ40,OUT049,1920.0
NCW18,OUT046,4128.0
NCY06,OUT013,2144.0
DRE13,OUT018,960.0
FDA26,OUT045,3680.0
NCE19,OUT010,-1376.0
FDE33,OUT035,1472.0
DRL59,OUT027,2743.0
FDY07,OUT046,626.0
FDF57,OUT018,2592.0
FDM58,OUT035,2176.0
FDP26,OUT027,3328.0
FDY32,OUT046,2544.0
FDD51,OUT010,-1504.0
FDU22,OUT018,1536.0
FDZ49,OUT018,3260.0
NCI42,OUT017,3776.0
FDT04,OUT027,2473.0
NCU41,OUT045,3232.0
FDS56,OUT045,4352.0
NCN42,OUT017,2720.0
FDK34,OUT046,4096.0
FDB03,OUT017,4224.0
DRJ25,OUT035,736.0
FDT25,OUT027,3776.0
FDN20,OUT013,2976.0
FDP09,OUT013,3744.0
FDM20,OUT019,2304.0
NCG55,OUT046,1920.0
NCP14,OUT045,1504.0
NCH06,OUT046,4160.0
FDV52,OUT013,2032.0
NCL07,OUT035,816.0
DRJ11,OUT027,5056.0
DRO59,OUT013,1280.0
FDW15,OUT010,448.0
NCQ30,OUT035,2176.0
NCN54,OUT019,-640.0
FDY01,OUT027,3552.0
FDX39,OUT035,3904.0
FDH53,OUT027,3264.0
FDA57,OUT035,864.0
NCC07,OUT010,-192.0
FDU28,OUT013,3264.0
FDK36,OUT010,-1152.0
FDR36,OUT018,128.0
NCQ17,OUT035,2624.0
FDS28,OUT019,-1280.0
FDE08,OUT045,2304.0
FDU22,OUT046,1904.0
FDG41,OUT045,1728.0
FDO31,OUT010,-672.0
FDM21,OUT019,2560.0
FDU40,OUT017,3488.0
FDV36,OUT018,1760.0
FDT10,OUT027,2845.0
FDX38,OUT045,640.0
NCU30,OUT027,4480.0
NCV06,OUT049,3296.0
FDT16,OUT035,4736.0
NCP41,OUT027,3488.0
FDZ56,OUT017,3040.0
FDC22,OUT035,3242.0
FDU10,OUT035,672.0
FDS46,OUT045,1944.0
FDO08,OUT049,2848.0
NCV42,OUT018,1376.0
FDP33,OUT035,4544.0
FDJ12,OUT046,3520.0
FDH04,OUT045,1408.0
NCU54,OUT013,3552.0
FDO36,OUT010,1056.0
FDT37,OUT027,6208.0
FDD14,OUT010,864.0
FDA16,OUT013,3840.0
NCS42,OUT019,-496.0
FDP10,OUT019,-480.0
FDQ28,OUT049,2624.0
FDK57,OUT010,-160.0
FDK02,OUT013,1936.0
FDW47,OUT018,1568.0
NCC42,OUT018,1984.0
FDQ37,OUT018,2880.0
FDL40,OUT046,1664.0
DRE13,OUT010,-576.0
FDQ34,OUT027,3264.0
NCB54,OUT046,2048.0
FDS48,OUT049,2624.0
FDO15,OUT045,1152.0
NCT30,OUT013,768.0
FDU49,OUT027,3392.0
FDE21,OUT046,1872.0
FDS49,OUT019,-864.0
FDT38,OUT027,3264.0
FDZ01,OUT045,1632.0
FDC41,OUT035,1216.0
DRG13,OUT010,798.0
NCZ42,OUT018,3776.0
NCM07,OUT045,1264.0
NCV17,OUT018,1920.0
DRK39,OUT035,1456.0
FDS37,OUT018,1504.0
FDV12,OUT019,-416.0
NCG19,OUT018,3648.0
FDS51,OUT013,1096.0
NCO14,OUT046,640.0
FDC38,OUT046,2096.0
FDN15,OUT046,2432.0
NCH42,OUT013,3904.0
FDQ22,OUT046,566.0
FDC05,OUT013,3360.0
FDZ31,OUT013,3360.0
DRJ23,OUT049,3392.0
FDC52,OUT035,2944.0
DRD12,OUT010,-608.0
FDV55,OUT017,2688.0
FDD32,OUT046,1390.0
FDR01,OUT049,3446.0
FDY08,OUT019,64.0
FDQ45,OUT045,3200.0
DRN11,OUT027,4000.0
NCS05,OUT018,1920.0
FDY32,OUT035,2656.0
NCD31,OUT045,2752.0
NCE06,OUT049,2576.0
NCP14,OUT046,1584.0
NCF18,OUT019,1152.0
FDF14,OUT018,2132.0
FDB22,OUT017,2656.0
NCH54,OUT049,2656.0
FDU27,OUT035,768.0
FDS58,OUT027,4544.0
NCU29,OUT035,2560.0
FDJ57,OUT013,3264.0
FDL56,OUT049,1280.0
FDH60,OUT035,3648.0
FDN24,OUT018,320.0
FDD02,OUT017,2240.0
FDP15,OUT017,4640.0
FDB28,OUT027,5056.0
DRC49,OUT045,2240.0
NCG30,OUT018,1632.0
FDJ14,OUT049,1472.0
FDL52,OUT045,416.0
NCG19,OUT027,5664.0
NCN41,OUT035,2240.0
FDW22,OUT013,3968.0
FDI02,OUT013,1912.0
FDV51,OUT045,2784.0
FDV48,OUT046,1286.0
NCL17,OUT019,256.0
FDP46,OUT045,1376.0
FDU10,OUT045,448.0
FDT37,OUT010,2528.0
FDI27,OUT035,800.0
FDN51,OUT046,4608.0
FDW07,OUT035,1536.0
FDN45,OUT049,3776.0
DRN37,OUT027,4672.0
DRF48,OUT049,3328.0
FDP38,OUT019,-1280.0
NCX18,OUT027,5120.0
FDK45,OUT018,1504.0
FDZ37,OUT049,1600.0
FDS50,OUT018,3584.0
NCR54,OUT018,3008.0
NCS17,OUT035,1778.0
FDV31,OUT046,2816.0
DRE27,OUT017,1600.0
FDN60,OUT013,2688.0
FDK26,OUT013,3200.0
FDX37,OUT018,1280.0
FDW31,OUT046,3456.0
FDX26,OUT018,2712.0
DRL49,OUT019,272.0
FDU49,OUT017,1792.0
FDY58,OUT046,3840.0
FDN03,OUT045,4320.0
NCV06,OUT010,1064.0
FDH53,OUT045,1440.0
FDG31,OUT018,608.0
NCC06,OUT045,2112.0
FDS13,OUT049,4416.0
FDP16,OUT035,4448.0
FDA35,OUT013,2176.0
DRP47,OUT018,3870.0
FDY28,OUT010,1376.0
FDY20,OUT035,1568.0
NCH30,OUT017,1952.0
NCR29,OUT019,-1024.0
NCP05,OUT013,2624.0
NCF30,OUT019,-80.0
FDA08,OUT035,3042.0
FDN51,OUT027,6368.0
FDH12,OUT046,1600.0
FDY39,OUT017,3232.0
NCO53,OUT045,2944.0
FDB40,OUT046,2560.0
FDH02,OUT049,1632.0
FDY11,OUT027,2880.0
FDQ09,OUT019,-96.0
FDP16,OUT013,4352.0
NCF55,OUT018,256.0
FDY09,OUT027,4768.0
FDY39,OUT045,2944.0
NCU53,OUT049,2752.0
NCT41,OUT049,2592.0
FDJ45,OUT046,384.0
FDR28,OUT013,2880.0
FDN08,OUT013,2032.0
FDJ07,OUT049,1952.0
FDZ09,OUT027,4544.0
FDQ14,OUT017,2611.0
FDY12,OUT027,2368.0
FDK57,OUT046,1936.0
FDD20,OUT049,2166.0
FDS36,OUT018,1472.0
FDI40,OUT049,1600.0
FDJ40,OUT045,1816.0
FDE08,OUT013,2528.0
DRK01,OUT013,1600.0
FDC58,OUT049,896.0
FDE50,OUT046,3328.0
FDX48,OUT035,2880.0
DRM35,OUT018,2518.0
FDG41,OUT013,1872.0
FDB52,OUT046,4416.0
FDV19,OUT045,2688.0
DRG48,OUT017,2560.0
FDI26,OUT013,3072.0
FDU11,OUT019,-192.0
FDF59,OUT019,64.0
FDR07,OUT049,1632.0
NCE06,OUT017,2752.0
FDE10,OUT046,2112.0
NCO55,OUT046,1680.0
FDZ13,OUT013,672.0
FDT50,OUT017,1632.0
FDH12,OUT010,-416.0
FDD21,OUT045,1984.0
NCM05,OUT013,4512.0
FDK04,OUT013,1024.0
FDN33,OUT017,1600.0
NCM18,OUT010,-1152.0
DRC25,OUT049,1488.0
FDT47,OUT017,1744.0
FDD45,OUT027,3200.0
NCD07,OUT018,1664.0
NCY54,OUT010,672.0
FDL12,OUT049,864.0
FDL02,OUT017,1819.0
FDC60,OUT035,1440.0
FDR37,OUT017,3328.0
FDY16,OUT017,3392.0
FDU26,OUT045,1968.0
FDN24,OUT013,704.0
FDH44,OUT013,2656.0
FDE23,OUT010,-1024.0
FDW60,OUT017,3200.0
FDQ55,OUT049,2062.0
FDV32,OUT027,2560.0
FDV03,OUT010,648.0
FDY14,OUT010,2560.0
NCL55,OUT027,6112.0
DRF25,OUT017,768.0
FDX03,OUT046,576.0
FDF40,OUT045,4384.0
FDX24,OUT010,-384.0
FDA25,OUT049,1792.0
FDH21,OUT018,2200.0
FDB47,OUT010,1536.0
FDT34,OUT019,-576.0
FDS39,OUT010,364.0
NCU05,OUT046,1216.0
FDE02,OUT049,1376.0
FDL25,OUT035,1536.0
FDC50,OUT049,1408.0
FDZ32,OUT049,1792.0
FDV14,OUT045,1368.0
FDR07,OUT045,1472.0
FDB26,OUT049,832.0
NCR50,OUT045,2592.0
FDP01,OUT018,2272.0
FDH57,OUT045,2048.0
FDM60,OUT027,2496.0
FDA45,OUT017,3072.0
FDU55,OUT017,4672.0
FDH40,OUT035,1504.0
FDG40,OUT019,-1600.0
FDT12,OUT049,3904.0
DRL59,OUT045,768.0
FDT47,OUT018,1248.0
FDI60,OUT017,1184.0
DRF51,OUT027,2075.0
NCK31,OUT049,768.0
FDB08,OUT045,2496.0
FDM44,OUT035,1760.0
FDD46,OUT018,2016.0
FDR27,OUT019,96.0
FDV56,OUT010,0.0
FDM02,OUT049,1376.0
FDU45,OUT018,1504.0
FDZ10,OUT017,2304.0
NCK31,OUT010,-1280.0
FDR27,OUT035,2272.0
FDF33,OUT013,1856.0
FDJ36,OUT046,1568.0
FDP33,OUT049,4416.0
FDG17,OUT046,4192.0
FDG47,OUT027,6272.0
NCW29,OUT046,2080.0
DRH59,OUT017,1280.0
FDR32,OUT017,4096.0
FDP48,OUT035,3232.0
FDG17,OUT035,4416.0
DRJ59,OUT017,768.0
FDY48,OUT027,3520.0
FDB02,OUT046,3072.0
FDN10,OUT019,0.0
NCD55,OUT035,816.0
FDX34,OUT013,2048.0
FDZ38,OUT045,2912.0
DRF37,OUT049,4672.0
DRL47,OUT019,272.0
FDL27,OUT035,1216.0
NCP53,OUT035,4256.0
FDT03,OUT019,1280.0
FDJ28,OUT035,3520.0
FDF40,OUT018,4032.0
FDA32,OUT035,3904.0
NCP02,OUT017,960.0
FDZ31,OUT045,3296.0
NCQ29,OUT013,4480.0
FDP57,OUT010,-192.0
FDL32,OUT027,3648.0
DRB01,OUT035,3340.0
FDJ40,OUT046,1840.0
FDO24,OUT018,2112.0
FDO11,OUT018,3968.0
FDA56,OUT035,2144.0
FDF02,OUT045,1536.0
FDA10,OUT013,2048.0
NCI55,OUT017,2240.0
FDZ40,OUT010,-1280.0
FDV08,OUT049,768.0
FDN48,OUT013,1472.0
FDU57,OUT017,2547.0
DRF49,OUT013,1872.0
FDS02,OUT035,3424.0
FDS43,OUT046,3200.0
FDT16,OUT013,4576.0
FDX19,OUT027,5728.0
FDK15,OUT046,1440.0
DRA12,OUT049,2504.0
FDY35,OUT017,944.0
NCU42,OUT013,2912.0
FDD26,OUT013,3136.0
FDR11,OUT018,2176.0
NCP53,OUT045,4128.0
FDP34,OUT045,2368.0
NCV41,OUT019,-128.0
FDN20,OUT018,2624.0
FDZ16,OUT018,2744.0
FDZ28,OUT049,2222.0
NCL55,OUT013,4416.0
NCJ17,OUT046,1108.0
FDT37,OUT046,4416.0
FDV51,OUT049,2880.0
FDZ28,OUT035,2432.0
FDN27,OUT013,2080.0
FDS14,OUT019,640.0
FDZ58,OUT045,1984.0
FDD46,OUT046,2368.0
FDJ03,OUT035,800.0
FDU03,OUT010,1152.0
FDA33,OUT027,4288.0
NCW53,OUT035,3456.0
NCC55,OUT017,752.0
FDP52,OUT019,2176.0
FDE39,OUT049,2016.0
FDB44,OUT035,3840.0
FDG59,OUT013,704.0
FDI05,OUT013,1088.0
FDF59,OUT045,1952.0
FDM39,OUT019,966.0
FDB14,OUT013,1616.0
NCS05,OUT019,384.0
DRJ35,OUT045,928.0
FDO31,OUT019,-736.0
FDA31,OUT046,2784.0
FDX40,OUT049,448.0
FDW56,OUT045,3008.0
FDH09,OUT018,352.0
FDA52,OUT019,800.0
FDF20,OUT019,1408.0
FDE40,OUT046,882.0
NCU17,OUT046,1568.0
NCP14,OUT035,1760.0
FDN25,OUT027,2669.0
FDU39,OUT049,1120.0
NCM05,OUT017,4672.0
FDU07,OUT017,2624.0
FDF28,OUT049,2176.0
FDR57,OUT049,2758.0
FDJ33,OUT013,2048.0
DRH23,OUT035,832.0
FDQ52,OUT046,4192.0
DRK13,OUT035,3324.0
FDP09,OUT046,3616.0
FDR08,OUT027,3648.0
FDV50,OUT045,1920.0
FDT13,OUT049,3328.0
FDJ27,OUT027,3520.0
FDH21,OUT046,2560.0
FDW14,OUT027,3392.0
FDL52,OUT049,512.0
FDW28,OUT017,3520.0
FDL40,OUT049,1792.0
FDE24,OUT046,2240.0
FDX35,OUT049,3904.0
FDP46,OUT017,1667.0
FDX56,OUT045,3552.0
FDQ45,OUT049,3296.0
FDK50,OUT027,4544.0
FDY26,OUT045,3712.0
FDQ09,OUT017,1984.0
FDN39,OUT049,3008.0
FDP13,OUT017,576.0
FDR51,OUT013,2448.0
FDZ49,OUT010,1504.0
FDL28,OUT018,3712.0
FDZ10,OUT035,2298.0
FDK38,OUT013,2496.0
DRL49,OUT027,4160.0
FDR15,OUT013,2624.0
FDQ24,OUT035,4544.0
FDD56,OUT013,3008.0
NCR42,OUT046,512.0
FDH52,OUT045,896.0
FDH57,OUT019,160.0
FDR15,OUT010,640.0
FDJ34,OUT035,2144.0
FDW37,OUT035,1600.0
FDQ23,OUT018,1280.0
FDP34,OUT013,2592.0
FDE04,OUT027,4960.0
FDC48,OUT045,1216.0
FDA47,OUT019,640.0
FDI35,OUT018,2720.0
NCV05,OUT013,2624.0
FDR28,OUT045,2752.0
FDH31,OUT017,1859.0
FDP59,OUT019,-256.0
FDS19,OUT018,864.0
FDM60,OUT045,544.0
FDJ44,OUT018,2400.0
DRH51,OUT017,1488.0
DRC25,OUT017,1488.0
DRE25,OUT013,1600.0
NCX05,OUT049,1860.0
FDR11,OUT017,2643.0
DRP47,OUT045,4096.0
DRC49,OUT019,304.0
FDQ47,OUT027,2016.0
FDL20,OUT013,1840.0
FDM34,OUT035,2336.0
NCN55,OUT013,4160.0
FDD41,OUT035,1856.0
FDE52,OUT049,1664.0
NCT18,OUT019,1024.0
FDJ32,OUT018,480.0
FDE16,OUT046,3520.0
FDZ09,OUT045,2560.0
DRZ11,OUT046,1952.0
FDK41,OUT049,1280.0
FDE56,OUT049,864.0
FDH34,OUT013,3200.0
DRI49,OUT013,1152.0
DRI59,OUT046,3904.0
DRC36,OUT049,3040.0
FDS15,OUT019,-352.0
FDI07,OUT018,3104.0
FDZ15,OUT018,1632.0
NCX41,OUT027,5408.0
NCO29,OUT019,896.0
FDF57,OUT013,2944.0
FDI33,OUT035,1664.0
DRJ47,OUT049,2976.0
FDB34,OUT046,1424.0
FDY22,OUT027,4096.0
DRL11,OUT017,2816.0
FDY46,OUT035,3520.0
FDG17,OUT013,4256.0
FDE52,OUT018,1088.0
DRP47,OUT027,5984.0
FDO01,OUT010,256.0
FDL09,OUT046,2784.0
FDR57,OUT013,2752.0
DRD37,OUT035,960.0
FDQ36,OUT027,2176.0
FDL33,OUT049,3296.0
FDL48,OUT045,704.0
FDL28,OUT049,4064.0
NCN29,OUT046,832.0
FDO13,OUT035,2880.0
FDB38,OUT045,2848.0
FDI36,OUT035,3648.0
FDI58,OUT035,1568.0
FDH22,OUT018,1632.0
FDQ27,OUT013,1840.0
FDT33,OUT046,2848.0
FDC56,OUT045,1728.0
FDF14,OUT046,2560.0
FDQ39,OUT017,3456.0
NCM43,OUT017,2944.0
FDS46,OUT035,2176.0
FDI22,OUT049,3488.0
NCE43,OUT045,2752.0
FDZ36,OUT010,1112.0
FDR13,OUT019,-32.0
FDP46,OUT018,1120.0
FDW56,OUT019,1130.0
FDB40,OUT017,2720.0
FDM28,OUT018,2656.0
FDV49,OUT013,4640.0
NCS53,OUT018,2240.0
FDO03,OUT049,4032.0
FDT15,OUT035,3314.0
FDD33,OUT049,3968.0
FDX13,OUT017,4480.0
FDH60,OUT013,3520.0
DRH51,OUT046,1320.0
NCL07,OUT049,704.0
FDW51,OUT045,3392.0
FDF21,OUT019,1344.0
FDH26,OUT019,518.0
FDJ03,OUT049,768.0
FDU35,OUT017,1712.0
DRL01,OUT018,3776.0
FDE59,OUT045,384.0
FDI60,OUT035,1120.0
DRH39,OUT035,1408.0
FDK36,OUT049,768.0
FDN52,OUT045,1216.0
FDU12,OUT017,4736.0
NCT05,OUT027,6176.0
FDS37,OUT027,3648.0
FDK24,OUT017,768.0
DRF36,OUT013,3360.0
FDN46,OUT010,-512.0
NCN06,OUT045,2496.0
FDD59,OUT035,1504.0
FDM14,OUT045,1792.0
FDO10,OUT018,544.0
FDU35,OUT013,1680.0
NCA30,OUT018,2880.0
NCO41,OUT049,1648.0
FDI24,OUT046,2880.0
FDZ16,OUT046,3168.0
FDV47,OUT046,1360.0
FDV16,OUT045,352.0
FDZ22,OUT035,1472.0
FDO20,OUT010,2144.0
FDW38,OUT013,768.0
FDW52,OUT045,2816.0
FDT43,OUT019,-1056.0
NCS29,OUT045,4480.0
NCC31,OUT017,2720.0
FDA21,OUT017,3360.0
FDQ55,OUT046,2048.0
NCE54,OUT049,1328.0
FDD45,OUT017,1568.0
NCP17,OUT017,1280.0
FDR47,OUT035,3456.0
DRM35,OUT013,3072.0
FDR47,OUT019,1280.0
FDX19,OUT010,1984.0
FDV22,OUT027,4448.0
FDQ46,OUT027,3584.0
DRO47,OUT045,1664.0
FDB44,OUT010,1664.0
FDN02,OUT010,1472.0
FDW10,OUT045,2976.0
FDJ41,OUT019,2560.0
FDM50,OUT046,1070.0
FDW10,OUT035,3328.0
FDY48,OUT049,1760.0
NCE30,OUT027,5312.0
FDO04,OUT045,896.0
FDQ26,OUT010,-1120.0
NCX29,OUT018,1984.0
FDE39,OUT046,1904.0
NCR54,OUT027,5024.0
NCP55,OUT027,2624.0
FDX22,OUT017,3808.0
FDI05,OUT035,1184.0
FDC51,OUT027,3904.0
FDC10,OUT013,2000.0
FDJ46,OUT045,2912.0
FDV10,OUT010,-1376.0
FDX12,OUT027,6080.0
FDL43,OUT019,-768.0
DRB13,OUT046,3392.0
FDF59,OUT027,3904.0
FDT35,OUT049,3008.0
NCJ19,OUT035,1040.0
FDT35,OUT018,2560.0
FDI48,OUT046,714.0
DRC24,OUT019,700.0
NCZ05,OUT017,1760.0
FDJ57,OUT049,3264.0
FDX11,OUT017,3323.0
FDE09,OUT035,1946.0
NCK06,OUT049,2000.0
DRE37,OUT017,3421.0
FDV56,OUT046,1792.0
FDY43,OUT017,3008.0
FDV35,OUT013,2560.0
FDF05,OUT019,2592.0
FDA36,OUT035,3328.0
FDS13,OUT027,6144.0
FDU47,OUT013,2400.0
FDI36,OUT010,1408.0
FDH48,OUT046,1456.0
FDZ14,OUT013,2064.0
FDS46,OUT013,2112.0
FDE21,OUT017,2112.0
FDA26,OUT049,3776.0
FDV12,OUT046,1680.0
FDL46,OUT019,0.0
FDN57,OUT013,2464.0
NCJ18,OUT017,1888.0
FDO36,OUT045,3008.0
FDX55,OUT018,3440.0
FDT25,OUT019,0.0
FDD16,OUT049,1280.0
NCX18,OUT013,3456.0
NCG55,OUT018,1664.0
NCV18,OUT049,1280.0
NCS18,OUT035,1984.0
FDC37,OUT045,1696.0
FDE47,OUT046,2016.0
DRG49,OUT019,2140.0
FDC39,OUT049,3456.0
FDH24,OUT019,896.0
FDV39,OUT027,5184.0
NCL17,OUT045,2240.0
NCY53,OUT035,2112.0
FDH52,OUT013,1088.0
NCD19,OUT018,704.0
FDI44,OUT046,1134.0
DRD49,OUT027,5824.0
FDN08,OUT035,2048.0
FDO20,OUT027,6080.0
FDY02,OUT046,4416.0
FDX23,OUT045,1408.0
FDX01,OUT017,2083.0
FDH20,OUT027,3520.0
NCX41,OUT017,3872.0
FDD21,OUT027,3904.0
DRH11,OUT019,-1312.0
DRE60,OUT018,3158.0
FDB10,OUT013,4096.0
FDH38,OUT013,1984.0
NCL07,OUT018,320.0
FDD48,OUT046,1840.0
NCT54,OUT027,3264.0
FDF32,OUT027,5184.0
DRH51,OUT045,1312.0
DRG03,OUT035,2752.0
NCY42,OUT019,512.0
FDH32,OUT017,1600.0
NCJ06,OUT027,3712.0
FDH47,OUT027,3328.0
FDZ08,OUT018,928.0
FDK16,OUT017,1568.0
DRG01,OUT018,896.0
NCM53,OUT027,3424.0
NCB07,OUT035,3520.0
NCZ06,OUT035,4512.0
FDU48,OUT049,2176.0
NCB55,OUT027,2624.0
FDP15,OUT013,4512.0
FDF17,OUT046,3232.0
NCN06,OUT049,2624.0
DRM48,OUT018,64.0
FDH10,OUT046,3232.0
FDC60,OUT018,928.0
FDE35,OUT018,512.0
DRI23,OUT013,2816.0
NCR38,OUT013,4352.0
FDP04,OUT035,1184.0
NCW17,OUT045,2176.0
FDX34,OUT017,2083.0
NCK53,OUT045,1504.0
NCO54,OUT010,-992.0
NCH55,OUT046,2080.0
FDT44,OUT027,3776.0
DRG49,OUT046,4096.0
FDX46,OUT010,-1120.0
DRG36,OUT049,2880.0
FDU37,OUT049,1248.0
FDK10,OUT049,3166.0
DRF37,OUT027,6336.0
FDC44,OUT035,1856.0
FDP15,OUT046,4416.0
FDZ27,OUT027,2624.0
FDY22,OUT019,224.0
DRG51,OUT035,3012.0
FDN58,OUT045,4032.0
FDW01,OUT049,2592.0
FDX24,OUT018,1152.0
FDO51,OUT017,768.0
FDJ52,OUT027,4544.0
NCY06,OUT010,128.0
FDE20,OUT018,2720.0
FDT23,OUT010,-864.0
FDQ51,OUT046,944.0
FDE35,OUT046,910.0
FDB46,OUT013,3680.0
NCG19,OUT035,4096.0
NCL06,OUT018,4128.0
FDT36,OUT019,-1760.0
FDC56,OUT049,1888.0
FDJ26,OUT049,3712.0
FDZ59,OUT017,2835.0
FDV11,OUT027,4800.0
FDR13,OUT010,-32.0
FDI15,OUT018,4088.0
FDF47,OUT018,3488.0
NCB54,OUT019,222.0
NCK19,OUT027,4896.0
FDX16,OUT017,2752.0
FDL50,OUT045,2048.0
NCE31,OUT035,352.0
DRJ01,OUT049,2576.0
FDE22,OUT013,2720.0
FDY20,OUT019,-640.0
NCO14,OUT045,546.0
NCR50,OUT017,2784.0
DRM47,OUT017,3392.0
FDO27,OUT010,-704.0
FDJ20,OUT027,3904.0
NCX17,OUT013,4032.0
FDG59,OUT049,768.0
FDD52,OUT045,1632.0
FDO48,OUT017,4064.0
FDC59,OUT019,-992.0
FDS15,OUT018,1344.0
FDB47,OUT035,3680.0
FDV14,OUT019,-512.0
FDB27,OUT013,3328.0
FDA35,OUT035,2240.0
FDN51,OUT018,4288.0
FDO39,OUT019,896.0
FDB28,OUT049,3278.0
DRJ25,OUT046,544.0
FDH46,OUT027,3520.0
FDI10,OUT045,2816.0
FDU21,OUT018,0.0
FDD09,OUT049,3136.0
FDD10,OUT046,3200.0
FDN31,OUT010,1216.0
FDA46,OUT018,2808.0
FDM56,OUT046,1744.0
FDF11,OUT010,2272.0
FDS32,OUT018,2048.0
NCM06,OUT013,2496.0
FDZ26,OUT045,3840.0
FDO01,OUT013,2304.0
FDJ46,OUT049,3008.0
FDG26,OUT019,2560.0
FDZ38,OUT035,3200.0
NCO55,OUT013,1712.0
FDT60,OUT035,2080.0
FDW37,OUT049,1568.0
NCK42,OUT018,3328.0
FDA45,OUT046,2880.0
FDW55,OUT018,4096.0
FDY44,OUT017,3584.0
FDQ31,OUT017,1504.0
FDM09,OUT049,2822.0
FDH12,OUT018,1248.0
NCQ43,OUT035,2006.0
FDT33,OUT035,3136.0
NCT41,OUT018,2240.0
DRJ25,OUT010,-1472.0
NCQ41,OUT046,3392.0
NCN17,OUT049,1712.0
DRO35,OUT027,3776.0
FDU27,OUT018,256.0
FDY43,OUT027,4672.0
FDG46,OUT035,2016.0
DRL49,OUT018,2048.0
NCB55,OUT049,768.0
FDK28,OUT049,4352.0
FDO49,OUT045,704.0
FDT03,OUT013,3232.0
FDW33,OUT027,3456.0
FDR02,OUT035,1970.0
FDF50,OUT013,3392.0
FDA40,OUT018,1056.0
NCT53,OUT018,2432.0
FDY60,OUT035,2752.0
FDP44,OUT027,3520.0
NCQ50,OUT045,3712.0
NCC30,OUT017,3200.0
FDQ60,OUT018,1536.0
FDG41,OUT046,1762.0
FDQ03,OUT046,4096.0
FDM03,OUT045,1664.0
FDZ51,OUT018,1152.0
DRF51,OUT035,512.0
FDF39,OUT017,4800.0
FDW52,OUT035,3072.0
FDY22,OUT049,2368.0
FDG14,OUT013,2624.0
FDA57,OUT017,816.0
FDL45,OUT019,96.0
FDX28,OUT046,1582.0
NCQ54,OUT013,2976.0
FDH40,OUT045,1184.0
FDU52,OUT035,2720.0
FDT60,OUT010,-32.0
FDK08,OUT045,1536.0
FDN04,OUT049,3200.0
FDE50,OUT013,3360.0
FDI16,OUT049,672.0
FDM50,OUT049,1184.0
NCV30,OUT049,1024.0
FDT44,OUT013,1984.0
FDY60,OUT013,2560.0
FDT56,OUT017,960.0
FDV58,OUT018,2944.0
FDU04,OUT013,2144.0
NCN05,OUT027,4864.0
FDI53,OUT018,2208.0
FDD34,OUT046,2720.0
FDW47,OUT027,3776.0
FDT51,OUT027,3648.0
FDO27,OUT013,1408.0
NCQ18,OUT018,1200.0
NCW05,OUT013,1728.0
FDI15,OUT010,2304.0
NCH43,OUT010,1632.0
FDT40,OUT049,1984.0
NCG19,OUT017,4064.0
NCM30,OUT035,784.0
FDB38,OUT017,2976.0
FDB22,OUT046,2416.0
FDC58,OUT046,816.0
NCI29,OUT013,2336.0
FDA23,OUT010,-416.0
DRG48,OUT013,2432.0
FDV21,OUT013,1952.0
NCG18,OUT019,-256.0
FDG40,OUT045,384.0
FDU24,OUT018,1088.0
FDA22,OUT049,2752.0
FDY35,OUT046,702.0
